dummy index,Johnson Controls Name,BACnet Name,BACnet Description,BACnet Unit,Ground Truth Point Type,Point Ref,Location,Equipment Type,Equipment Ref,Equipment Subsystems,Building,Comments,BACnet Type Str
4436,EBU3B.CRAC-2.UNIT-STS,NAE 05 N2 2 VND 163 UNIT STS,Unit Run (Feedback),,Unit Run Status,,Server Room,CRAC,2,CRAC -> 2,EBU3B,,Binary Input
4437,EBU3B.CRAC-3.UNIT-STS,NAE 05 N2 2 VND 161 UNIT STS,Unit Run (Feedback),,Unit Run Status,,Server Room,CRAC,3,CRAC -> 3,EBU3B,,Binary Input
4438,EBU3B.CRAC-4.UNIT-STS,NAE 05 N2 2 VND 160 UNIT STS,Unit Run (Feedback),,Unit Run Status,,Server Room,CRAC,4,CRAC -> 4,EBU3B,,Binary Input
4439,EBU3B.CRAC-1.OFF-LOCL,NAE 05 N2 2 VND 162 OFF LOCL,Unit Turned Off Locally,,Unit Turned Off Locally,,Server Room,CRAC,1,CRAC -> 1,EBU3B,,Binary Input
4440,EBU3B.CRAC-2.OFF-LOCL,NAE 05 N2 2 VND 163 OFF LOCL,Unit Turned Off Locally,,Unit Turned Off Locally,,Server Room,CRAC,2,CRAC -> 2,EBU3B,,Binary Input
4441,EBU3B.CRAC-3.OFF-LOCL,NAE 05 N2 2 VND 161 OFF LOCL,Unit Turned Off Locally,,Unit Turned Off Locally,,Server Room,CRAC,3,CRAC -> 3,EBU3B,,Binary Input
4442,EBU3B.CRAC-4.OFF-LOCL,NAE 05 N2 2 VND 160 OFF LOCL,Unit Turned Off Locally,,Unit Turned Off Locally,,Server Room,CRAC,4,CRAC -> 4,EBU3B,,Binary Input
4443,EBU3B.CRAC-1.OFF-REMT,NAE 05 N2 2 VND 162 OFF REMT,Unit Turned Off Remotely,,Unit Turned Off Remotely,,Server Room,CRAC,1,CRAC -> 1,EBU3B,,Binary Input
4444,EBU3B.CRAC-2.OFF-REMT,NAE 05 N2 2 VND 163 OFF REMT,Unit Turned Off Remotely,,Unit Turned Off Remotely,,Server Room,CRAC,2,CRAC -> 2,EBU3B,,Binary Input
4445,EBU3B.CRAC-3.OFF-REMT,NAE 05 N2 2 VND 161 OFF REMT,Unit Turned Off Remotely,,Unit Turned Off Remotely,,Server Room,CRAC,3,CRAC -> 3,EBU3B,,Binary Input
4446,EBU3B.CRAC-4.OFF-REMT,NAE 05 N2 2 VND 160 OFF REMT,Unit Turned Off Remotely,,Unit Turned Off Remotely,,Server Room,CRAC,4,CRAC -> 4,EBU3B,,Binary Input
4593,EBU3B.Load Shed..Unocc Load Shed Switch,NAE 05 Programming EBU3B Load Shed EBU3B Load Shed Switch,Unocc Load Shed Switch,,Unoccupied Load Shed Switch,,,HVAC,,HVAC,EBU3B,,Binary Value
3671,EBU3B.CHWP3-VFD.VFD-ALM,NAE 05 N2 1 VND 26 VFD ALM,VFD Alarm,,VFD Alarm,,Rm_B102C,VFD,,Chilled Water System -> Pump -> 3 -> VFD,EBU3B,,Binary Input
3699,EBU3B.CHWP4-VFD.VFD-ALM,NAE 05 N2 1 VND 27 VFD ALM,VFD Alarm,,VFD Alarm,,Rm_B102C,VFD,,Chilled Water System -> Pump -> 4 -> VFD,EBU3B,,Binary Input
3672,EBU3B.CHWP3-VFD.VFD-ENA,NAE 05 N2 1 VND 26 VFD ENA,VFD Enable,,VFD Enable,,Rm_B102C,VFD,,Chilled Water System -> Pump -> 3 -> VFD,EBU3B,,Binary Output
3700,EBU3B.CHWP4-VFD.VFD-ENA,NAE 05 N2 1 VND 27 VFD ENA,VFD Enable,,VFD Enable,,Rm_B102C,VFD,,Chilled Water System -> Pump -> 4 -> VFD,EBU3B,,Binary Output
3673,EBU3B.CHWP3-VFD.VFD-SS,NAE 05 N2 1 VND 26 VFD SS,VFD Start/Stop,,VFD Start Stop,,Rm_B102C,VFD,,Chilled Water System -> Pump -> 3 -> VFD,EBU3B,,Binary Output
3701,EBU3B.CHWP4-VFD.VFD-SS,NAE 05 N2 1 VND 27 VFD SS,VFD Start/Stop,,VFD Start Stop,,Rm_B102C,VFD,,Chilled Water System -> Pump -> 4 -> VFD,EBU3B,,Binary Output
15,EBU3B.RM-1100A..W-C-ADJ,NAE 05 N2 2 VMA 103 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1100A,Thermostat,103,VAV -> Rm_1100A -> Thermostat,EBU3B,,Analog Output
31,EBU3B.RM-1100D..W-C-ADJ,NAE 05 N2 2 VMA 147 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1100D,Thermostat,147,VAV -> Rm_1100D -> Thermostat,EBU3B,,Analog Output
47,EBU3B.RM-1102..W-C-ADJ,NAE 05 N2 2 VMA 125 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1102,Thermostat,125,VAV -> Rm_1102 -> Thermostat,EBU3B,,Analog Output
63,EBU3B.RM-1104..W-C-ADJ,NAE 05 N2 2 VMA 126 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1104,Thermostat,126,VAV -> Rm_1104 -> Thermostat,EBU3B,,Analog Output
79,EBU3B.RM-1106..W-C-ADJ,NAE 05 N2 2 VMA 127 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1106,Thermostat,127,VAV -> Rm_1106 -> Thermostat,EBU3B,,Analog Output
95,EBU3B.RM-1107..W-C-ADJ,NAE 05 N2 2 VMA 148 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1107,Thermostat,148,VAV -> Rm_1107 -> Thermostat,EBU3B,,Analog Output
111,EBU3B.RM-1108..W-C-ADJ,NAE 05 N2 2 VMA 128 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1108,Thermostat,128,VAV -> Rm_1108 -> Thermostat,EBU3B,,Analog Output
127,EBU3B.RM-1109..W-C-ADJ,NAE 05 N2 2 VMA 130 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1109,Thermostat,130,VAV -> Rm_1109 -> Thermostat,EBU3B,,Analog Output
143,EBU3B.RM-1110..W-C-ADJ,NAE 05 N2 2 VMA 129 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1110,Thermostat,129,VAV -> Rm_1110 -> Thermostat,EBU3B,,Analog Output
159,EBU3B.RM-1113..W-C-ADJ,NAE 05 N2 2 VMA 149 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1113,Thermostat,149,VAV -> Rm_1113 -> Thermostat,EBU3B,,Analog Output
175,EBU3B.RM-1115..W-C-ADJ,NAE 05 N2 2 VMA 151 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1115,Thermostat,151,VAV -> Rm_1115 -> Thermostat,EBU3B,,Analog Output
191,EBU3B.RM-1116..W-C-ADJ,NAE 05 N2 2 VMA 131 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1116,Thermostat,131,VAV -> Rm_1116 -> Thermostat,EBU3B,,Analog Output
208,EBU3B.RM-1117..W-C-ADJ,NAE 05 N2 2 VMA 104 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1117,Thermostat,104,VAV -> Rm_1117 -> Thermostat,EBU3B,,Analog Output
224,EBU3B.RM-1122..W-C-ADJ,NAE 05 N2 2 VMA 132 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1122,Thermostat,132,VAV -> Rm_1122 -> Thermostat,EBU3B,,Analog Output
240,EBU3B.RM-1123..W-C-ADJ,NAE 05 N2 2 VMA 141 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1123,Thermostat,141,VAV -> Rm_1123 -> Thermostat,EBU3B,,Analog Output
257,EBU3B.RM-1124..W-C-ADJ,NAE 05 N2 2 VMA 134 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1124,Thermostat,134,VAV -> Rm_1124 -> Thermostat,EBU3B,,Analog Output
273,EBU3B.RM-1125..W-C-ADJ,NAE 05 N2 2 VMA 150 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1125,Thermostat,150,VAV -> Rm_1125 -> Thermostat,EBU3B,,Analog Output
289,EBU3B.RM-1126..W-C-ADJ,NAE 05 N2 2 VMA 135 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1126,Thermostat,135,VAV -> Rm_1126 -> Thermostat,EBU3B,,Analog Output
306,EBU3B.RM-1130..W-C-ADJ,NAE 05 N2 2 VMA 102 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1130,Thermostat,102,VAV -> Rm_1130 -> Thermostat,EBU3B,,Analog Output
322,EBU3B.RM-1132..W-C-ADJ,NAE 05 N2 2 VMA 145 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1132,Thermostat,145,VAV -> Rm_1132 -> Thermostat,EBU3B,,Analog Output
338,EBU3B.RM-1133..W-C-ADJ,NAE 05 N2 2 VMA 146 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1133,Thermostat,146,VAV -> Rm_1133 -> Thermostat,EBU3B,,Analog Output
354,EBU3B.RM-1134..W-C-ADJ,NAE 05 N2 2 VMA 144 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1134,Thermostat,144,VAV -> Rm_1134 -> Thermostat,EBU3B,,Analog Output
370,EBU3B.RM-1139..W-C-ADJ,NAE 05 N2 2 VMA 143 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1139,Thermostat,143,VAV -> Rm_1139 -> Thermostat,EBU3B,,Analog Output
386,EBU3B.RM-1144..W-C-ADJ,NAE 05 N2 2 VMA 142 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1144,Thermostat,142,VAV -> Rm_1144 -> Thermostat,EBU3B,,Analog Output
402,EBU3B.RM-1145..W-C-ADJ,NAE 05 N2 2 VMA 133 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1145,Thermostat,133,VAV -> Rm_1145 -> Thermostat,EBU3B,,Analog Output
418,EBU3B.RM-1150..W-C-ADJ,NAE 05 N2 2 VMA 140 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1150,Thermostat,140,VAV -> Rm_1150 -> Thermostat,EBU3B,,Analog Output
434,EBU3B.RM-1151..W-C-ADJ,NAE 05 N2 2 VMA 137 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1151,Thermostat,137,VAV -> Rm_1151 -> Thermostat,EBU3B,,Analog Output
450,EBU3B.RM-1154..W-C-ADJ,NAE 05 N2 2 VMA 139 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1154,Thermostat,139,VAV -> Rm_1154 -> Thermostat,EBU3B,,Analog Output
466,EBU3B.RM-1155..W-C-ADJ,NAE 05 N2 2 VMA 136 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1155,Thermostat,136,VAV -> Rm_1155 -> Thermostat,EBU3B,,Analog Output
482,EBU3B.RM-1156..W-C-ADJ,NAE 05 N2 2 VMA 138 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1156,Thermostat,138,VAV -> Rm_1156 -> Thermostat,EBU3B,,Analog Output
498,EBU3B.RM-1200A..W-C-ADJ,NAE 05 N2 2 VMA 105 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1200A,Thermostat,105,VAV -> Rm_1200A -> Thermostat,EBU3B,,Analog Output
515,EBU3B.RM-1200B..W-C-ADJ,NAE 05 N2 2 VMA 101 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1200B,Thermostat,101,VAV -> Rm_1200B -> Thermostat,EBU3B,,Analog Output
531,EBU3B.RM-1200C..W-C-ADJ,NAE 05 N2 2 VMA 106 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1200C,Thermostat,106,VAV -> Rm_1200C -> Thermostat,EBU3B,,Analog Output
543,EBU3B.RM-1203..W-C-ADJ,NAE 05 N2 2 VMA 122 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1203,Thermostat,122,VAV -> Rm_1203 -> Thermostat,EBU3B,,Analog Output
555,EBU3B.RM-1207..W-C-ADJ,NAE 05 N2 2 VMA 107 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1207,Thermostat,107,VAV -> Rm_1207 -> Thermostat,EBU3B,,Analog Output
573,EBU3B.RM-1208..W-C-ADJ,NAE 05 N2 2 VMA 120 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1208,Thermostat,120,VAV -> Rm_1208 -> Thermostat,EBU3B,,Analog Output
589,EBU3B.RM-1208B..W-C-ADJ,NAE 05 N2 2 VMA 121 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1208B,Thermostat,121,VAV -> Rm_1208B -> Thermostat,EBU3B,,Analog Output
605,EBU3B.RM-1212..W-C-ADJ,NAE 05 N2 2 VMA 119 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1212,Thermostat,119,VAV -> Rm_1212 -> Thermostat,EBU3B,,Analog Output
617,EBU3B.RM-1213..W-C-ADJ,NAE 05 N2 2 VMA 109 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1213,Thermostat,109,VAV -> Rm_1213 -> Thermostat,EBU3B,,Analog Output
629,EBU3B.RM-1213A..W-C-ADJ,NAE 05 N2 2 VMA 110 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1213A,Thermostat,110,VAV -> Rm_1213A -> Thermostat,EBU3B,,Analog Output
645,EBU3B.RM-1217..W-C-ADJ,NAE 05 N2 2 VMA 112 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1217,Thermostat,112,VAV -> Rm_1217 -> Thermostat,EBU3B,,Analog Output
661,EBU3B.RM-1218..W-C-ADJ,NAE 05 N2 2 VMA 118 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1218,Thermostat,118,VAV -> Rm_1218 -> Thermostat,EBU3B,,Analog Output
677,EBU3B.RM-1221..W-C-ADJ,NAE 05 N2 2 VMA 123 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1221,Thermostat,123,VAV -> Rm_1221 -> Thermostat,EBU3B,,Analog Output
693,EBU3B.RM-1223..W-C-ADJ,NAE 05 N2 2 VMA 124 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1223,Thermostat,124,VAV -> Rm_1223 -> Thermostat,EBU3B,,Analog Output
709,EBU3B.RM-1224..W-C-ADJ,NAE 05 N2 2 VMA 117 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1224,Thermostat,117,VAV -> Rm_1224 -> Thermostat,EBU3B,,Analog Output
725,EBU3B.RM-1229..W-C-ADJ,NAE 05 N2 2 VMA 114 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1229,Thermostat,114,VAV -> Rm_1229 -> Thermostat,EBU3B,,Analog Output
741,EBU3B.RM-1230..W-C-ADJ,NAE 05 N2 2 VMA 116 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1230,Thermostat,116,VAV -> Rm_1230 -> Thermostat,EBU3B,,Analog Output
757,EBU3B.RM-1231..W-C-ADJ,NAE 05 N2 2 VMA 113 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1231,Thermostat,113,VAV -> Rm_1231 -> Thermostat,EBU3B,,Analog Output
773,EBU3B.RM-1236..W-C-ADJ,NAE 05 N2 2 VMA 115 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_1236,Thermostat,115,VAV -> Rm_1236 -> Thermostat,EBU3B,,Analog Output
797,EBU3B.RM-2102..W-C-ADJ,NAE 06 N2 1 VMA146 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2102,Thermostat,146,VAV -> Rm_2102 -> Thermostat,EBU3B,,Analog Output
813,EBU3B.RM-2105..W-C-ADJ,NAE 06 N2 1 VMA147 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2105,Thermostat,147,VAV -> Rm_2105 -> Thermostat,EBU3B,,Analog Output
829,EBU3B.RM-2107..W-C-ADJ,NAE 06 N2 1 VMA145 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2107,Thermostat,145,VAV -> Rm_2107 -> Thermostat,EBU3B,,Analog Output
845,EBU3B.RM-2108..W-C-ADJ,NAE 06 N2 1 VMA144 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2108,Thermostat,144,VAV -> Rm_2108 -> Thermostat,EBU3B,,Analog Output
861,EBU3B.RM-2109..W-C-ADJ,NAE 06 N2 1 VMA156 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2109,Thermostat,156,VAV -> Rm_2109 -> Thermostat,EBU3B,,Analog Output
877,EBU3B.RM-2111..W-C-ADJ,NAE 06 N2 1 VMA141 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2111,Thermostat,141,VAV -> Rm_2111 -> Thermostat,EBU3B,,Analog Output
893,EBU3B.RM-2112..W-C-ADJ,NAE 06 N2 1 VMA143 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2112,Thermostat,143,VAV -> Rm_2112 -> Thermostat,EBU3B,,Analog Output
909,EBU3B.RM-2116..W-C-ADJ,NAE 06 N2 1 VMA142 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2116,Thermostat,142,VAV -> Rm_2116 -> Thermostat,EBU3B,,Analog Output
925,EBU3B.RM-2118..W-C-ADJ,NAE 06 N2 1 VMA140 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2118,Thermostat,140,VAV -> Rm_2118 -> Thermostat,EBU3B,,Analog Output
942,EBU3B.RM-2119..W-C-ADJ,NAE 06 N2 1 VMA103 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2119,Thermostat,103,VAV -> Rm_2119 -> Thermostat,EBU3B,,Analog Output
958,EBU3B.RM-2121..W-C-ADJ,NAE 06 N2 1 VMA155 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2121,Thermostat,155,VAV -> Rm_2121 -> Thermostat,EBU3B,,Analog Output
974,EBU3B.RM-2122..W-C-ADJ,NAE 06 N2 1 VMA139 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2122,Thermostat,139,VAV -> Rm_2122 -> Thermostat,EBU3B,,Analog Output
990,EBU3B.RM-2126..W-C-ADJ,NAE 06 N2 1 VMA138 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2126,Thermostat,138,VAV -> Rm_2126 -> Thermostat,EBU3B,,Analog Output
1009,EBU3B.RM-2127..W-C-ADJ,NAE 06 N2 1 VMA151 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2127,Thermostat,151,VAV -> Rm_2127 -> Thermostat,EBU3B,,Analog Output
1025,EBU3B.RM-2128..W-C-ADJ,NAE 06 N2 1 VMA137 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2128,Thermostat,137,VAV -> Rm_2128 -> Thermostat,EBU3B,,Analog Output
1041,EBU3B.RM-2130..W-C-ADJ,NAE 06 N2 1 VMA136 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2130,Thermostat,136,VAV -> Rm_2130 -> Thermostat,EBU3B,,Analog Output
1057,EBU3B.RM-2132..W-C-ADJ,NAE 06 N2 1 VMA135 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2132,Thermostat,135,VAV -> Rm_2132 -> Thermostat,EBU3B,,Analog Output
1073,EBU3B.RM-2134..W-C-ADJ,NAE 06 N2 1 VMA134 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2134,Thermostat,134,VAV -> Rm_2134 -> Thermostat,EBU3B,,Analog Output
1089,EBU3B.RM-2136..W-C-ADJ,NAE 06 N2 1 VMA133 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2136,Thermostat,133,VAV -> Rm_2136 -> Thermostat,EBU3B,,Analog Output
1105,EBU3B.RM-2138..W-C-ADJ,NAE 06 N2 1 VMA132 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2138,Thermostat,132,VAV -> Rm_2138 -> Thermostat,EBU3B,,Analog Output
1122,EBU3B.RM-2140..W-C-ADJ,NAE 06 N2 1 VMA102 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2140,Thermostat,102,VAV -> Rm_2140 -> Thermostat,EBU3B,,Analog Output
1139,EBU3B.RM-2142..W-C-ADJ,NAE 06 N2 1 VMA154 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2142,Thermostat,154,VAV -> Rm_2142 -> Thermostat,EBU3B,,Analog Output
1156,EBU3B.RM-2144..W-C-ADJ,NAE 06 N2 1 VMA153 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2144,Thermostat,153,VAV -> Rm_2144 -> Thermostat,EBU3B,,Analog Output
1173,EBU3B.RM-2146..W-C-ADJ,NAE 06 N2 1 VMA152 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2146,Thermostat,152,VAV -> Rm_2146 -> Thermostat,EBU3B,,Analog Output
1190,EBU3B.RM-2148..W-C-ADJ,NAE 06 N2 1 VMA150 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2148,Thermostat,150,VAV -> Rm_2148 -> Thermostat,EBU3B,,Analog Output
1207,EBU3B.RM-2150..W-C-ADJ,NAE 06 N2 1 VMA149 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2150,Thermostat,149,VAV -> Rm_2150 -> Thermostat,EBU3B,,Analog Output
1224,EBU3B.RM-2154..W-C-ADJ,NAE 06 N2 1 VMA148 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2154,Thermostat,148,VAV -> Rm_2154 -> Thermostat,EBU3B,,Analog Output
1240,EBU3B.RM-2200A..W-C-ADJ,NAE 06 N2 1 VMA104 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2200A,Thermostat,104,VAV -> Rm_2200A -> Thermostat,EBU3B,,Analog Output
1256,EBU3B.RM-2203..W-C-ADJ,NAE 06 N2 1 VMA128 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2203,Thermostat,128,VAV -> Rm_2203 -> Thermostat,EBU3B,,Analog Output
1268,EBU3B.RM-2207..W-C-ADJ,NAE 06 N2 1 VMA106 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2207,Thermostat,106,VAV -> Rm_2207 -> Thermostat,EBU3B,,Analog Output
1284,EBU3B.RM-2208..W-C-ADJ,NAE 06 N2 1 VMA108 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2208,Thermostat,108,VAV -> Rm_2208 -> Thermostat,EBU3B,,Analog Output
1296,EBU3B.RM-2209..W-C-ADJ,NAE 06 N2 1 VMA107 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2209,Thermostat,107,VAV -> Rm_2209 -> Thermostat,EBU3B,,Analog Output
1312,EBU3B.RM-2214..W-C-ADJ,NAE 06 N2 1 VMA109 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2214,Thermostat,109,VAV -> Rm_2214 -> Thermostat,EBU3B,,Analog Output
1328,EBU3B.RM-2215..W-C-ADJ,NAE 06 N2 1 VMA129 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2215,Thermostat,129,VAV -> Rm_2215 -> Thermostat,EBU3B,,Analog Output
1344,EBU3B.RM-2217..W-C-ADJ,NAE 06 N2 1 VMA130 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2217,Thermostat,130,VAV -> Rm_2217 -> Thermostat,EBU3B,,Analog Output
1360,EBU3B.RM-2218..W-C-ADJ,NAE 06 N2 1 VMA111 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2218,Thermostat,111,VAV -> Rm_2218 -> Thermostat,EBU3B,,Analog Output
1376,EBU3B.RM-2219..W-C-ADJ,NAE 06 N2 1 VMA118 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2219,Thermostat,118,VAV -> Rm_2219 -> Thermostat,EBU3B,,Analog Output
1392,EBU3B.RM-2221..W-C-ADJ,NAE 06 N2 1 VMA110 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2221,Thermostat,110,VAV -> Rm_2221 -> Thermostat,EBU3B,,Analog Output
1408,EBU3B.RM-2226..W-C-ADJ,NAE 06 N2 1 VMA112 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2226,Thermostat,112,VAV -> Rm_2226 -> Thermostat,EBU3B,,Analog Output
1424,EBU3B.RM-2227..W-C-ADJ,NAE 06 N2 1 VMA120 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2227,Thermostat,120,VAV -> Rm_2227 -> Thermostat,EBU3B,,Analog Output
1440,EBU3B.RM-2229A..W-C-ADJ,NAE 06 N2 1 VMA123 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2229A,Thermostat,123,VAV -> Rm_2229A -> Thermostat,EBU3B,,Analog Output
1457,EBU3B.RM-2230..W-C-ADJ,NAE 06 N2 1 VMA113 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2230,Thermostat,113,VAV -> Rm_2230 -> Thermostat,EBU3B,,Analog Output
1473,EBU3B.RM-2231..W-C-ADJ,NAE 06 N2 1 VMA131 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2231,Thermostat,131,VAV -> Rm_2231 -> Thermostat,EBU3B,,Analog Output
1490,EBU3B.RM-2232..W-C-ADJ,NAE 06 N2 1 VMA114 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2232,Thermostat,114,VAV -> Rm_2232 -> Thermostat,EBU3B,,Analog Output
1508,EBU3B.RM-2234..W-C-ADJ,NAE 06 N2 1 VMA115 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2234,Thermostat,115,VAV -> Rm_2234 -> Thermostat,EBU3B,,Analog Output
1525,EBU3B.RM-2236..W-C-ADJ,NAE 06 N2 1 VMA116 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2236,Thermostat,116,VAV -> Rm_2236 -> Thermostat,EBU3B,,Analog Output
1542,EBU3B.RM-2238..W-C-ADJ,NAE 06 N2 1 VMA117 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2238,Thermostat,117,VAV -> Rm_2238 -> Thermostat,EBU3B,,Analog Output
1558,EBU3B.RM-2240..W-C-ADJ,NAE 06 N2 1 VMA105 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2240,Thermostat,105,VAV -> Rm_2240 -> Thermostat,EBU3B,,Analog Output
1574,EBU3B.RM-2244..W-C-ADJ,NAE 06 N2 1 VMA119 W C ADJ,Warm/Cool Adjust,64,Warm Cool Adjust,,Rm_2244,Thermostat,119,VAV -> Rm_2244 -> Thermostat,EBU3B,,Analog Output
